"CODMUNRES","n_nasc_vivos","ANONASC","Cardiopatias","Membros","Neural","Fendas","Microcefalia","nome","latitude","longitude"
"430360",68,2023,0,0,0,0,0,"Cambará do Sul",-29.0474,-50.1465
"430367",34,2023,0,0,0,0,0,"Campestre da Serra",-28.7926,-51.0941
"430370",50,2023,0,0,0,0,0,"Campina das Missões",-27.9888,-54.8416
"430380",47,2023,0,0,0,0,0,"Campinas do Sul",-27.7174,-52.6248
"430390",684,2023,1,2,0,1,0,"Campo Bom",-29.6747,-51.0606
"430400",53,2023,0,0,0,0,0,"Campo Novo",-27.6792,-53.8052
"430410",35,2023,0,0,0,0,0,"Campos Borges",-28.8871,-53.0008
"430420",336,2023,0,0,0,0,0,"Candelária",-29.6684,-52.7895
"430430",62,2023,0,0,0,0,0,"Cândido Godói",-27.9515,-54.7517
"430435",127,2023,0,0,0,0,0,"Candiota",-31.5516,-53.6773
"430440",666,2023,0,2,0,0,0,"Canela",-29.356,-50.8119
"430450",507,2023,0,2,0,0,0,"Canguçu",-31.396,-52.6783
"430460",3975,2023,3,8,3,4,0,"Canoas",-29.9128,-51.1857
"430461",12,2023,0,0,0,0,0,"Canudos do Vale",-29.3271,-52.2374
"430462",20,2023,0,0,0,0,0,"Capão Bonito do Sul",-28.1254,-51.3961
"430463",851,2023,1,0,2,0,0,"Capão da Canoa",-29.7642,-50.0282
"430465",28,2023,0,0,0,0,0,"Capão do Cipó",-28.9312,-54.5558
"430466",297,2023,0,0,0,0,0,"Capão do Leão",-31.7565,-52.4889
"430467",45,2023,0,1,0,0,0,"Capivari do Sul",-30.1383,-50.5152
"430468",121,2023,2,1,0,0,0,"Capela de Santana",-29.6961,-51.328
"430469",26,2023,1,0,0,0,0,"Capitão",-29.2674,-51.9853
"430470",744,2023,2,1,0,0,0,"Carazinho",-28.2958,-52.7933
"430471",50,2023,0,0,0,0,0,"Caraá",-29.7869,-50.4316
"430480",359,2023,0,0,0,0,0,"Carlos Barbosa",-29.2969,-51.5028
"430485",13,2023,0,0,0,0,0,"Carlos Gomes",-27.7167,-51.9121
"430490",86,2023,0,1,0,0,0,"Casca",-28.5605,-51.9815
"430495",43,2023,0,0,0,0,0,"Caseiros",-28.2582,-51.6861
"430500",75,2023,1,0,0,0,0,"Catuípe",-28.2554,-54.0132
"430510",5207,2023,4,9,2,1,0,"Caxias do Sul",-29.1629,-51.1792
"430511",17,2023,0,0,0,0,0,"Centenário",-27.7615,-51.9984
"430512",38,2023,0,0,0,0,0,"Cerrito",-31.8419,-52.8004
"430513",20,2023,0,0,0,0,0,"Cerro Branco",-29.657,-52.9406
"430515",29,2023,0,0,0,0,0,"Cerro Grande",-27.6106,-53.1672
"430517",120,2023,0,0,0,0,0,"Cerro Grande do Sul",-30.5905,-51.7418
"430520",149,2023,2,0,1,0,0,"Cerro Largo",-28.1463,-54.7428
"430530",94,2023,0,0,0,0,0,"Chapada",-28.0559,-53.0665
"430535",306,2023,0,1,0,1,0,"Charqueadas",-29.9625,-51.6289
"430537",48,2023,0,0,0,0,0,"Charrua",-27.9493,-52.015
"430540",50,2023,0,0,0,1,0,"Chiapetta",-27.923,-53.9419
"430543",33,2023,0,1,0,0,0,"Chuí",-33.6866,-53.4594
"430544",54,2023,0,0,0,0,0,"Chuvisca",-30.7504,-51.9737
"430545",165,2023,0,1,1,0,0,"Cidreira",-30.1604,-50.2337
"430550",42,2023,0,0,0,0,0,"Ciríaco",-28.3419,-51.8741
"430558",20,2023,0,0,0,0,0,"Colinas",-29.3948,-51.8556
"430560",34,2023,0,0,0,0,0,"Colorado",-28.5258,-52.9928
"430570",85,2023,0,1,0,0,0,"Condor",-28.2075,-53.4905
"430580",123,2023,0,0,0,1,0,"Constantina",-27.732,-52.9938
"430583",8,2023,0,0,0,0,0,"Coqueiro Baixo",-29.1802,-52.0942
"430585",21,2023,0,0,0,0,0,"Coqueiros do Sul",-28.1194,-52.7842
"430587",33,2023,0,0,0,0,0,"Coronel Barros",-28.3921,-54.0686
"430590",82,2023,0,0,0,0,0,"Coronel Bicaco",-27.7197,-53.7022
"430593",12,2023,0,0,0,1,0,"Coronel Pilar",-29.2695,-51.6847
"430595",39,2023,0,0,0,0,0,"Cotiporã",-28.9891,-51.6971
"430597",40,2023,0,1,0,1,0,"Coxilha",-28.128,-52.3023
"430600",124,2023,0,0,0,1,0,"Crissiumal",-27.4999,-54.0994
"430605",77,2023,1,0,0,0,0,"Cristal",-31.0046,-52.0436
"430607",32,2023,0,0,0,0,0,"Cristal do Sul",-27.452,-53.2422
"430610",742,2023,0,6,0,2,0,"Cruz Alta",-28.645,-53.6048
"430613",19,2023,0,0,0,0,0,"Cruzaltense",-27.6672,-52.6522
"430620",99,2023,0,1,0,0,0,"Cruzeiro do Sul",-29.5148,-51.9928
"430630",37,2023,0,1,0,0,0,"David Canabarro",-28.3849,-51.8482
"430632",27,2023,0,0,0,0,0,"Derrubadas",-27.2642,-53.8645
"430635",11,2023,0,0,0,0,0,"Dezesseis de Novembro",-28.219,-55.0617
"430637",30,2023,0,0,0,0,0,"Dilermando de Aguiar",-29.7054,-54.2122
"430640",347,2023,2,1,0,0,0,"Dois Irmãos",-29.5836,-51.0898
"430642",30,2023,0,0,0,0,0,"Dois Irmãos das Missões",-27.6621,-53.5304
"430645",32,2023,0,1,0,0,0,"Dois Lajeados",-28.983,-51.8396
"430650",148,2023,1,1,0,0,0,"Dom Feliciano",-30.7004,-52.1026
"430655",27,2023,0,0,0,0,0,"Dom Pedro de Alcântara",-29.3639,-49.853
"430660",350,2023,0,0,0,0,0,"Dom Pedrito",-30.9756,-54.6694
"430670",27,2023,0,0,0,0,0,"Dona Francisca",-29.6195,-53.3617
"430673",37,2023,0,0,0,0,0,"Doutor Maurício Cardoso",-27.5103,-54.3577
"430675",23,2023,0,0,0,0,0,"Doutor Ricardo",-29.084,-51.9972
"430676",454,2023,1,2,0,1,1,"Eldorado do Sul",-30.0847,-51.6187
"430680",247,2023,0,0,0,1,0,"Encantado",-29.2351,-51.8703
"430690",262,2023,1,1,0,0,0,"Encruzilhada do Sul",-30.543,-52.5204
"430692",23,2023,0,0,0,0,0,"Engenho Velho",-27.706,-52.9145
"430693",96,2023,0,0,0,0,0,"Entre-Ijuís",-28.3686,-54.2686
"430695",21,2023,0,0,0,0,0,"Entre Rios do Sul",-27.5298,-52.7347
"430697",37,2023,0,0,0,0,0,"Erebango",-27.8544,-52.3005
"430700",1292,2023,5,1,0,1,0,"Erechim",-27.6364,-52.2697
"430705",35,2023,0,0,0,0,0,"Ernestina",-28.4977,-52.5836
"430710",79,2023,1,0,0,0,0,"Herval",-32.024,-53.3944
"430720",63,2023,0,0,0,0,0,"Erval Grande",-27.3926,-52.574
"430730",68,2023,0,0,0,0,0,"Erval Seco",-27.5443,-53.5005
"430740",41,2023,0,0,0,0,0,"Esmeralda",-28.0518,-51.1933
"430745",35,2023,1,0,0,0,0,"Esperança do Sul",-27.3603,-53.9891
"430750",186,2023,0,0,0,0,0,"Espumoso",-28.7286,-52.8461
"430755",59,2023,0,1,0,0,0,"Estação",-27.9135,-52.2635
"430760",484,2023,2,3,0,1,0,"Estância Velha",-29.6535,-51.1843
"430770",805,2023,1,3,0,0,0,"Esteio",-29.852,-51.1841
"430780",392,2023,1,2,1,1,1,"Estrela",-29.5002,-51.9495
"430781",44,2023,0,0,0,0,0,"Estrela Velha",-29.1713,-53.1639
"430783",26,2023,0,0,0,0,0,"Eugênio de Castro",-28.5315,-54.1506
"430786",22,2023,0,0,0,0,0,"Fagundes Varela",-28.8794,-51.7014
"430790",859,2023,1,2,1,0,0,"Farroupilha",-29.2227,-51.3419
"430800",73,2023,0,0,0,0,0,"Faxinal do Soturno",-29.5788,-53.4484
"430805",26,2023,0,0,0,0,0,"Faxinalzinho",-27.4238,-52.6789
"430807",43,2023,0,1,0,0,0,"Fazenda Vilanova",-29.5885,-51.8217
"430810",143,2023,0,1,0,0,0,"Feliz",-29.4527,-51.3032
"430820",345,2023,2,0,0,0,0,"Flores da Cunha",-29.0261,-51.1875
"430825",16,2023,0,0,0,0,0,"Floriano Peixoto",-27.8614,-52.0838
"430830",105,2023,0,0,0,0,0,"Fontoura Xavier",-28.9817,-52.3445
"430840",60,2023,0,0,0,0,0,"Formigueiro",-30.0035,-53.4959
"430843",20,2023,0,0,0,0,0,"Forquetinha",-29.3828,-52.0981
"430845",42,2023,0,0,0,0,0,"Fortaleza dos Valos",-28.7986,-53.2249
"430850",432,2023,1,1,0,0,0,"Frederico Westphalen",-27.3586,-53.3958
"430860",393,2023,1,2,0,0,0,"Garibaldi",-29.259,-51.5352
"430865",23,2023,0,0,0,0,0,"Garruchos",-28.1944,-55.6383
"430870",48,2023,0,0,0,1,0,"Gaurama",-27.5856,-52.0915
"430880",61,2023,0,1,0,0,0,"General Câmara",-29.9032,-51.7612
"430885",27,2023,0,0,0,0,0,"Gentil",-28.4316,-52.0337
"430890",173,2023,0,0,0,0,0,"Getúlio Vargas",-27.8911,-52.2294
"430900",163,2023,0,0,0,0,0,"Giruá",-28.0297,-54.3517
"430905",84,2023,0,1,0,0,0,"Glorinha",-29.8798,-50.7734
"430910",545,2023,5,4,0,0,0,"Gramado",-29.3734,-50.8762
"430912",34,2023,0,0,0,0,0,"Gramado dos Loureiros",-27.4429,-52.9149
"430915",41,2023,0,0,0,0,0,"Gramado Xavier",-29.2706,-52.5795
"430920",2702,2023,6,10,0,2,0,"Gravataí",-29.9413,-50.9869
"430925",9,2023,0,0,0,0,0,"Guabiju",-28.5421,-51.6948
"430930",1023,2023,0,2,0,0,0,"Guaíba",-30.1086,-51.3233
"430940",304,2023,1,1,0,0,0,"Guaporé",-28.8399,-51.8895
"430950",57,2023,0,0,0,0,0,"Guarani das Missões",-28.1491,-54.5629
"430955",58,2023,0,0,0,0,0,"Harmonia",-29.5456,-51.4185
"430957",33,2023,0,0,0,0,0,"Herveiras",-29.4552,-52.6553
"430960",196,2023,0,0,0,0,0,"Horizontina",-27.6282,-54.3053
"430965",85,2023,0,0,0,0,0,"Hulha Negra",-31.4067,-53.8667
"430970",52,2023,0,0,0,0,0,"Humaitá",-27.5691,-53.9695
"430975",33,2023,0,0,0,0,0,"Ibarama",-29.4203,-53.1295
"430980",41,2023,1,0,0,0,0,"Ibiaçá",-28.0566,-51.8599
"430990",69,2023,0,1,0,0,0,"Ibiraiaras",-28.3741,-51.6377
"430995",41,2023,0,0,0,0,0,"Ibirapuitã",-28.6247,-52.5158
"431000",261,2023,0,0,0,0,0,"Ibirubá",-28.6302,-53.0961
"431010",448,2023,2,2,2,1,0,"Igrejinha",-29.5693,-50.7919
"431020",1052,2023,3,2,0,2,0,"Ijuí",-28.388,-53.92
"431030",45,2023,0,0,0,0,0,"Ilópolis",-28.9282,-52.1258
"431033",267,2023,0,2,0,0,0,"Imbé",-29.9753,-50.1281
"431036",24,2023,0,0,0,0,0,"Imigrante",-29.3508,-51.7748
"431040",66,2023,0,0,0,0,0,"Independência",-27.8354,-54.1886
"431041",27,2023,0,0,0,0,0,"Inhacorá",-27.8752,-54.015
"431043",64,2023,0,0,0,0,0,"Ipê",-28.8171,-51.2859
"431046",22,2023,0,0,0,0,0,"Ipiranga do Sul",-27.9404,-52.4271
"431050",96,2023,0,2,0,0,0,"Iraí",-27.1951,-53.2543
"431053",63,2023,0,0,0,0,0,"Itaara",-29.6013,-53.7725
"431055",22,2023,0,0,0,0,0,"Itacurubi",-28.7913,-55.2447
"431057",21,2023,0,0,0,0,0,"Itapuca",-28.7768,-52.1693
"431060",401,2023,0,1,0,0,0,"Itaqui",-29.1311,-56.5515
"431065",27,2023,0,0,0,0,0,"Itati",-29.4974,-50.1016
"431070",21,2023,0,0,0,0,0,"Itatiba do Sul",-27.3846,-52.4538
"431075",11,2023,0,0,0,0,0,"Ivorá",-29.5232,-53.5842
"431080",268,2023,0,3,0,0,0,"Ivoti",-29.5995,-51.1533
"431085",42,2023,0,0,0,1,0,"Jaboticaba",-27.6347,-53.2762
"431087",26,2023,1,0,1,0,0,"Jacuizinho",-29.0401,-53.0657
"431090",27,2023,0,0,0,0,0,"Jacutinga",-27.7291,-52.5372
"431100",317,2023,0,1,0,0,0,"Jaguarão",-32.5604,-53.377
"431110",76,2023,0,2,0,0,0,"Jaguari",-29.4936,-54.703
"431112",44,2023,0,0,0,0,0,"Jaquirana",-28.8811,-50.3637
"431113",31,2023,0,0,0,0,0,"Jari",-29.2922,-54.2237
"431115",109,2023,0,0,0,0,0,"Jóia",-28.6435,-54.1141
"431120",201,2023,0,2,0,1,0,"Júlio de Castilhos",-29.2299,-53.6772
"431123",21,2023,0,0,0,0,0,"Lagoa Bonita do Sul",-29.4939,-53.017
"431125",54,2023,0,0,0,0,0,"Lagoão",-29.2348,-52.7997
"431127",13,2023,0,0,0,0,0,"Lagoa dos Três Cantos",-28.5676,-52.8618
"431130",346,2023,0,0,0,0,0,"Lagoa Vermelha",-28.2093,-51.5248
"431140",1293,2023,1,8,0,1,0,"Lajeado",-29.4591,-51.9644
"431142",36,2023,0,0,0,0,0,"Lajeado do Bugre",-27.6913,-53.1818
"431150",78,2023,0,0,0,0,0,"Lavras do Sul",-30.8071,-53.8931
"431160",63,2023,0,1,0,0,0,"Liberato Salzano",-27.601,-53.0753
"431162",77,2023,0,0,0,0,0,"Lindolfo Collor",-29.5859,-51.2141
"431164",17,2023,0,0,0,0,0,"Linha Nova",-29.4679,-51.2003
"431170",62,2023,0,0,0,0,0,"Machadinho",-27.5667,-51.6668
"431171",52,2023,0,0,0,0,0,"Maçambará",-29.1445,-56.0674
"431173",26,2023,0,0,0,0,0,"Mampituba",-29.2136,-49.9311
"431175",78,2023,0,0,0,0,0,"Manoel Viana",-29.5859,-55.4841
"431177",85,2023,0,1,1,0,0,"Maquiné",-29.6798,-50.2079
"431179",23,2023,0,0,0,0,0,"Maratá",-29.5457,-51.5573
"431180",546,2023,0,1,0,0,0,"Marau",-28.4498,-52.1986
"431190",36,2023,0,0,0,0,0,"Marcelino Ramos",-27.4676,-51.9095
"431198",36,2023,0,0,0,0,0,"Mariana Pimentel",-30.353,-51.5803
"431200",11,2023,0,0,0,0,0,"Mariano Moro",-27.3568,-52.1467
"431205",45,2023,0,0,0,0,0,"Marques de Souza",-29.3311,-52.0973
"431210",43,2023,0,0,0,0,0,"Mata",-29.5649,-54.4641
"431213",32,2023,0,0,0,0,0,"Mato Castelhano",-28.28,-52.1932
"431215",51,2023,0,0,0,0,0,"Mato Leitão",-29.5285,-52.1278
"431217",21,2023,0,0,0,0,0,"Mato Queimado",-28.252,-54.6159
"431220",33,2023,0,1,0,0,0,"Maximiliano de Almeida",-27.6325,-51.802
"431225",102,2023,0,2,0,0,0,"Minas do Leão",-30.1346,-52.0423
"431230",80,2023,1,0,0,0,0,"Miraguaí",-27.497,-53.6891
"431235",8,2023,0,0,0,0,0,"Montauri",-28.6462,-52.0767
"431237",39,2023,0,0,1,0,0,"Monte Alegre dos Campos",-28.6805,-50.7834
"431238",17,2023,0,0,0,0,0,"Monte Belo do Sul",-29.1607,-51.6333
"431240",815,2023,2,4,1,0,0,"Montenegro",-29.6824,-51.4679
"431242",15,2023,0,0,0,0,0,"Mormaço",-28.6968,-52.6999
"431244",34,2023,0,0,0,0,0,"Morrinhos do Sul",-29.3578,-49.9328
"431245",37,2023,0,1,0,0,0,"Morro Redondo",-31.5887,-52.6261
"431247",51,2023,1,0,0,0,0,"Morro Reuter",-29.5379,-51.0811
"431250",134,2023,0,1,0,0,0,"Mostardas",-31.1054,-50.9167
"431260",40,2023,0,1,0,0,0,"Muçum",-29.163,-51.8714
"431261",37,2023,0,0,0,0,0,"Muitos Capões",-28.3132,-51.1836
"431262",28,2023,0,0,0,0,0,"Muliterno",-28.3253,-51.7697
"431265",227,2023,0,1,0,0,0,"Não-Me-Toque",-28.4548,-52.8182
"431267",26,2023,0,0,0,0,0,"Nicolau Vergueiro",-28.5298,-52.4676
"431270",189,2023,0,2,0,0,0,"Nonoai",-27.3689,-52.7756
"431275",36,2023,0,0,0,0,0,"Nova Alvorada",-28.6822,-52.1631
"431280",109,2023,0,0,0,0,0,"Nova Araçá",-28.6537,-51.7458
"431290",99,2023,0,1,0,0,0,"Nova Bassano",-28.7291,-51.7072
"431295",19,2023,0,0,0,0,0,"Nova Boa Vista",-27.9926,-52.9784
"431300",18,2023,0,1,0,0,0,"Nova Bréscia",-29.2182,-52.0319
"431301",45,2023,0,0,0,0,0,"Nova Candelária",-27.6137,-54.1074
"431303",48,2023,0,0,0,0,0,"Nova Esperança do Sul",-29.4066,-54.8293
"431306",242,2023,0,0,0,0,0,"Nova Hartz",-29.5808,-50.9051
"431308",24,2023,0,0,0,0,0,"Nova Pádua",-29.0275,-51.3098
"431310",61,2023,0,0,0,0,0,"Nova Palma",-29.471,-53.4689
"431320",240,2023,1,1,0,0,0,"Nova Petrópolis",-29.3741,-51.1136
"431330",311,2023,2,3,1,0,0,"Nova Prata",-28.7799,-51.6113
"431333",25,2023,0,0,0,0,0,"Nova Ramada",-28.0667,-53.6992
"431335",25,2023,0,0,0,0,0,"Nova Roma do Sul",-28.9882,-51.4095
"431337",359,2023,1,2,0,0,0,"Nova Santa Rita",-29.8525,-51.2837
"431339",33,2023,0,1,0,0,0,"Novo Cabrais",-29.7338,-52.9489
"431340",2703,2023,5,9,0,2,0,"Novo Hamburgo",-29.6875,-51.1328
"431342",28,2023,0,0,0,0,0,"Novo Machado",-27.5765,-54.5036
"431344",18,2023,0,0,0,0,0,"Novo Tiradentes",-27.5649,-53.1837
"431346",16,2023,0,0,0,0,0,"Novo Xingu",-27.749,-53.0639
"431349",36,2023,1,1,0,1,0,"Novo Barreiro",-27.9077,-53.1103
"431350",578,2023,0,2,0,2,0,"Osório",-29.8881,-50.2667
"431360",30,2023,0,0,0,0,0,"Paim Filho",-27.7075,-51.763
"431365",124,2023,0,1,0,0,0,"Palmares do Sul",-30.2535,-50.5103
"431370",498,2023,0,3,0,0,0,"Palmeira das Missões",-27.9007,-53.3134
"431380",89,2023,0,0,1,0,0,"Palmitinho",-27.3596,-53.558
"431390",547,2023,1,1,1,1,0,"Panambi",-28.2833,-53.5023
"431395",107,2023,0,0,0,0,0,"Pantano Grande",-30.1902,-52.3729
"431400",88,2023,0,0,0,0,0,"Paraí",-28.5964,-51.7896
"431402",51,2023,2,0,0,0,0,"Paraíso do Sul",-29.6717,-53.144
"431403",50,2023,0,0,0,0,0,"Pareci Novo",-29.6365,-51.3974
"431405",790,2023,1,2,0,1,0,"Parobé",-29.6243,-50.8312
"431406",37,2023,0,0,0,0,0,"Passa Sete",-29.4577,-52.9599
"431407",60,2023,1,0,0,0,0,"Passo do Sobrado",-29.748,-52.2748
"431410",2674,2023,2,6,0,4,1,"Passo Fundo",-28.2576,-52.4091
"431413",16,2023,1,0,0,0,0,"Paulo Bento",-27.7051,-52.4169
"431415",92,2023,1,0,0,0,0,"Paverama",-29.5486,-51.7339
"431417",24,2023,0,1,0,1,1,"Pedras Altas",-31.7365,-53.5814
"431420",90,2023,0,0,0,0,0,"Pedro Osório",-31.8642,-52.8184
"431430",39,2023,0,0,0,0,0,"Pejuçara",-28.4283,-53.6579
"431440",3356,2023,6,10,2,5,0,"Pelotas",-31.7649,-52.3371
"431442",51,2023,0,0,0,0,0,"Picada Café",-29.4464,-51.1367
"431445",34,2023,0,0,0,0,0,"Pinhal",-27.508,-53.2082
"431446",29,2023,0,0,0,0,0,"Pinhal da Serra",-27.8751,-51.1673
"431447",34,2023,0,0,0,0,0,"Pinhal Grande",-29.345,-53.3206
"431449",63,2023,0,0,0,1,0,"Pinheirinho do Vale",-27.2109,-53.608
"431450",81,2023,0,0,0,0,0,"Pinheiro Machado",-31.5794,-53.3798
"431454",23,2023,0,0,0,0,0,"Pinto Bandeira",-29.0975,-51.4503
"431455",17,2023,0,0,0,0,0,"Pirapó",-28.0439,-55.2001
"431460",156,2023,0,0,1,0,0,"Piratini",-31.4473,-53.0973
"431470",129,2023,0,0,0,0,0,"Planalto",-27.3297,-53.0575
"431475",23,2023,1,0,0,0,0,"Poço das Antas",-29.4481,-51.6719
"431477",57,2023,0,0,0,0,0,"Pontão",-28.0585,-52.6791
"431478",16,2023,0,0,0,0,0,"Ponte Preta",-27.6587,-52.4848
"431480",312,2023,1,0,0,1,0,"Portão",-29.7015,-51.2429
"431490",13663,2023,35,41,6,14,3,"Porto Alegre",-30.0318,-51.2065
"431500",31,2023,0,0,0,0,0,"Porto Lucena",-27.8569,-55.01
"431505",23,2023,0,0,0,0,0,"Porto Mauá",-27.5796,-54.6657
"431507",21,2023,0,0,0,0,0,"Porto Vera Cruz",-27.7405,-54.8994
"431510",105,2023,0,1,0,0,0,"Porto Xavier",-27.9082,-55.1379
"431513",21,2023,0,0,0,0,0,"Pouso Novo",-29.1738,-52.2136
"431514",33,2023,0,0,0,1,0,"Presidente Lucena",-29.5175,-51.1798
"431515",52,2023,0,0,0,0,0,"Progresso",-29.2441,-52.3197
"431517",12,2023,0,0,0,0,0,"Protásio Alves",-28.7572,-51.4757
"431520",34,2023,0,0,0,0,0,"Putinga",-29.0045,-52.1569
"431530",228,2023,0,0,0,0,0,"Quaraí",-30.384,-56.4483
"431531",22,2023,0,0,0,0,0,"Quatro Irmãos",-27.8257,-52.4424
"431532",24,2023,0,0,0,1,0,"Quevedos",-29.3504,-54.0789
"431535",55,2023,0,0,0,0,0,"Quinze de Novembro",-28.7466,-53.1011
"431540",195,2023,0,0,0,0,0,"Redentora",-27.664,-53.6407
"431545",12,2023,0,0,0,0,0,"Relvado",-29.1164,-52.0778
"431550",139,2023,0,2,0,0,0,"Restinga Sêca",-29.8188,-53.3807
"431555",33,2023,0,0,0,0,0,"Rio dos Índios",-27.2973,-52.8417
"431560",1938,2023,3,7,1,4,0,"Rio Grande",-32.0349,-52.1071
"431570",366,2023,0,1,0,1,0,"Rio Pardo",-29.988,-52.3711
"431575",40,2023,0,0,0,0,0,"Riozinho",-29.639,-50.4488
"431580",113,2023,0,1,0,0,0,"Roca Sales",-29.2884,-51.8658
"431590",99,2023,0,0,0,0,0,"Rodeio Bonito",-27.4742,-53.1706
"431595",17,2023,0,0,0,0,0,"Rolador",-28.2566,-54.8186
"431600",272,2023,0,0,1,1,0,"Rolante",-29.6462,-50.5819
"431610",126,2023,0,0,0,0,0,"Ronda Alta",-27.7758,-52.8056
"431620",38,2023,0,0,0,0,0,"Rondinha",-27.8315,-52.9081
"431630",45,2023,0,0,0,0,0,"Roque Gonzales",-28.1297,-55.0266
"431640",417,2023,0,1,0,0,0,"Rosário do Sul",-30.2515,-54.9221
"431642",28,2023,0,0,0,1,0,"Sagrada Família",-27.7085,-53.1351
"431643",27,2023,0,0,0,0,0,"Saldanha Marinho",-28.3941,-53.097
"431645",107,2023,0,0,0,0,0,"Salto do Jacuí",-29.0951,-53.2133
"431647",35,2023,0,1,0,0,0,"Salvador das Missões",-28.1233,-54.8373
"431650",83,2023,0,0,0,1,0,"Salvador do Sul",-29.4386,-51.5077
"431660",175,2023,0,0,0,0,0,"Sananduva",-27.947,-51.8079
"431670",93,2023,0,0,0,0,0,"Santa Bárbara do Sul",-28.3653,-53.251
"431673",15,2023,0,0,0,0,0,"Santa Cecília do Sul",-28.1609,-51.9279
"431675",74,2023,0,0,0,0,0,"Santa Clara do Sul",-29.4747,-52.0843
"431680",1468,2023,7,0,1,5,0,"Santa Cruz do Sul",-29.722,-52.4343
"431690",2999,2023,7,9,1,3,0,"Santa Maria",-29.6868,-53.8149
"431695",48,2023,0,0,0,0,0,"Santa Maria do Herval",-29.4902,-50.9919
"431697",14,2023,0,1,0,0,0,"Santa Margarida do Sul",-30.3393,-54.0817
"431700",50,2023,0,2,0,0,0,"Santana da Boa Vista",-30.8697,-53.11
"431710",935,2023,1,1,1,0,0,"Sant'Ana do Livramento",-30.8773,-55.5392
"431720",1021,2023,0,3,1,2,0,"Santa Rosa",-27.8702,-54.4796
"431725",3,2023,0,0,0,0,0,"Santa Tereza",-29.1655,-51.7351
"431730",297,2023,1,0,0,0,0,"Santa Vitória do Palmar",-33.525,-53.3717
"431740",512,2023,2,2,0,0,0,"Santiago",-29.1897,-54.8666
"431750",990,2023,3,2,0,2,0,"Santo Ângelo",-28.3001,-54.2668
"431755",20,2023,0,0,0,0,0,"Santo Antônio do Palma",-28.4956,-52.0267
"431760",445,2023,1,1,0,1,0,"Santo Antônio da Patrulha",-29.8268,-50.5175
"431770",85,2023,0,0,1,0,0,"Santo Antônio das Missões",-28.514,-55.2251
"431775",16,2023,0,0,0,0,0,"Santo Antônio do Planalto",-28.403,-52.6992
"431780",155,2023,0,1,0,0,0,"Santo Augusto",-27.8526,-53.7776
"431790",157,2023,0,0,0,1,0,"Santo Cristo",-27.8263,-54.662
"431795",25,2023,0,0,0,0,0,"Santo Expedito do Sul",-27.9074,-51.6434
"431800",718,2023,0,2,1,1,0,"São Borja",-28.6578,-56.0036
"431805",19,2023,0,0,0,0,0,"São Domingos do Sul",-28.5312,-51.886
"431810",147,2023,0,0,0,0,0,"São Francisco de Assis",-29.5547,-55.1253
"431820",257,2023,0,0,0,0,0,"São Francisco de Paula",-29.4404,-50.5828
"431830",711,2023,0,3,1,0,0,"São Gabriel",-30.3337,-54.3217
"431840",226,2023,1,0,0,0,0,"São Jerônimo",-29.9716,-51.7251
"431842",44,2023,0,0,0,0,0,"São João da Urtiga",-27.8195,-51.8257
"431843",29,2023,0,0,0,0,0,"São João do Polêsine",-29.6194,-53.4439
"431844",25,2023,0,0,0,0,0,"São Jorge",-28.4984,-51.7064
"431845",18,2023,0,0,0,0,0,"São José das Missões",-27.7789,-53.1226
"431846",20,2023,0,0,0,0,0,"São José do Herval",-29.052,-52.295
"431848",38,2023,0,0,0,0,0,"São José do Hortêncio",-29.528,-51.245
"431849",26,2023,0,0,0,0,0,"São José do Inhacorá",-27.7251,-54.1275
"431850",260,2023,0,3,1,0,0,"São José do Norte",-32.0151,-52.0331
"431860",67,2023,0,0,0,0,0,"São José do Ouro",-27.7707,-51.5966
"431861",29,2023,0,0,0,0,0,"São José do Sul",-29.5448,-51.4821
"431862",70,2023,1,1,1,0,0,"São José dos Ausentes",-28.7476,-50.0677
"431870",2456,2023,1,2,0,2,0,"São Leopoldo",-29.7545,-51.1498
"431880",408,2023,0,1,1,0,0,"São Lourenço do Sul",-31.3564,-51.9715
"431890",427,2023,1,0,0,0,0,"São Luiz Gonzaga",-28.412,-54.9559
"431900",190,2023,1,0,0,1,0,"São Marcos",-28.9677,-51.0696
"431910",69,2023,0,0,0,0,0,"São Martinho",-27.7112,-53.9699
"431912",23,2023,0,0,0,0,0,"São Martinho da Serra",-29.5397,-53.859
"431915",101,2023,0,2,0,0,0,"São Miguel das Missões",-28.556,-54.5559
"431920",61,2023,0,0,0,0,0,"São Nicolau",-28.1834,-55.2654
"431930",44,2023,0,0,0,0,0,"São Paulo das Missões",-28.0195,-54.9404
"431935",43,2023,0,1,0,0,0,"São Pedro da Serra",-29.4193,-51.5134
"431936",29,2023,0,0,0,0,0,"São Pedro das Missões",-27.7706,-53.2513
"431937",32,2023,0,0,0,0,0,"São Pedro do Butiá",-28.1243,-54.8926
"431940",151,2023,0,1,0,0,0,"São Pedro do Sul",-29.6202,-54.1855
"431950",260,2023,1,2,0,0,0,"São Sebastião do Caí",-29.5885,-51.3749
"431960",210,2023,0,1,0,0,0,"São Sepé",-30.1643,-53.5603
"431970",28,2023,0,0,0,0,0,"São Valentim",-27.5583,-52.5237
"431971",18,2023,0,0,0,0,0,"São Valentim do Sul",-29.0451,-51.7684
"431973",37,2023,0,0,0,0,0,"São Valério do Sul",-27.7906,-53.9368
